Transaction_ID,User_ID,Date,Category,Type,Amount,Payment_Method,Merchant,City,Description,Budget,Balance
2359,1176.0,2024-06-04,Entertainment,Expense,354.0,Credit Card,Local Shop,Vadodara,Transaction,48893.0,99037.0
2360,1166.0,2025-12-08,Others,Expense,38970.0,Cash,College,Rajkot,Transaction,99798.0,58330.0
2361,1296.0,2024-08-14,Healthcare,Income,19339.0,Wallet,College,Surat,Transaction,,19201.0
2362,1481.0,2024-12-06,Grocery,Income,28105.0,Wallet,Pharmacy,Surat,Transaction,60817.0,5085.0
2363,1409.0,2025-04-08,Food,Expense,36515.0,Cash,Amazon,Vadodara,Transaction,85817.0,41579.0
2364,1100.0,2025-08-19,Others,Income,23370.0,Wallet,Electricity,Rajkot,Transaction,86596.0,98728.0
2365,1353.0,2024-11-05,Grocery,Income,17986.0,UPI,Pharmacy,Ahmedabad,Transaction,15283.0,119397.0
2366,1240.0,2024-01-29,Grocery,Expense,6413.0,Cash,Zomato,Ahmedabad,Transaction,,129849.0
2367,1269.0,2026-03-20,Travel,Income,14633.0,UPI,Cinema,Vadodara,Transaction,98440.0,
2368,1341.0,2025-06-09,Food,Income,2595.0,Debit Card,DMart,Vadodara,Transaction,76151.0,170634.0
2369,1226.0,2025-09-27,Others,Expense,6585.0,UPI,College,Bhavnagar,Transaction,32109.0,148951.0
2370,1468.0,2024-11-09,Food,Expense,23850.0,Wallet,Electricity,Bhavnagar,Transaction,50493.0,67470.0
2371,1442.0,2024-10-14,Rent,Income,32186.0,Cash,Uber,Vadodara,Transaction,,175342.0
2372,1485.0,2025-06-24,Education,Expense,13197.0,UPI,Swiggy,Bhavnagar,Transaction,91654.0,104950.0
2373,1365.0,2024-03-03,Food,Expense,16711.0,Debit Card,Pharmacy,Ahmedabad,Transaction,64276.0,196782.0
2374,1462.0,2024-07-15,Grocery,Expense,43883.0,Net Banking,College,Surat,Transaction,53395.0,176802.0
2375,1205.0,2025-11-26,Grocery,Income,31534.0,Wallet,Uber,Surat,Transaction,93660.0,38736.0
2376,1386.0,2024-01-07,Education,Income,2512.0,Credit Card,Local Shop,Surat,Transaction,88604.0,75248.0
2377,1185.0,2025-03-10,Bills,Expense,25200.0,Net Banking,College,Vadodara,Transaction,60676.0,163772.0
2378,1259.0,2026-03-25,Others,Income,27676.0,Wallet,Uber,Rajkot,Transaction,87426.0,79143.0
2379,1161.0,2026-04-09,Others,Income,24222.0,Credit Card,Local Shop,Rajkot,Transaction,71088.0,56308.0
2380,1348.0,2025-11-21,Shopping,Expense,3621.0,Debit Card,Amazon,Ahmedabad,Transaction,75944.0,74732.0
2381,1401.0,2025-02-26,Entertainment,Income,,Cash,Electricity,Surat,Transaction,44512.0,107305.0
2382,1396.0,2026-01-21,Others,Income,1674.0,Cash,Amazon,Surat,Transaction,,194081.0
2383,1484.0,2024-01-25,Others,Expense,7733.0,Debit Card,Amazon,Bhavnagar,Transaction,44469.0,173352.0
2384,1383.0,2024-08-02,Travel,Expense,42972.0,Debit Card,College,Surat,Transaction,65828.0,56660.0
2385,1138.0,2025-04-23,Others,Expense,,Net Banking,Uber,Ahmedabad,Transaction,79909.0,179526.0
2386,1263.0,2024-07-06,Food,Expense,45896.0,Credit Card,Uber,Surat,Transaction,77510.0,149125.0
2387,1335.0,2026-05-10,Others,Income,34158.0,Debit Card,College,Rajkot,Transaction,20433.0,37714.0
2388,1159.0,2025-07-11,Bills,Expense,16806.0,Cash,Pharmacy,Surat,Transaction,16662.0,108333.0
2389,1415.0,2025-04-29,Others,Income,21738.0,Wallet,Uber,Bhavnagar,Transaction,32126.0,119103.0
2390,1180.0,2025-12-17,Bills,Income,,Debit Card,Local Shop,Surat,Transaction,66365.0,86408.0
2391,1460.0,2024-01-21,Travel,Income,27911.0,Debit Card,Swiggy,Surat,Transaction,59457.0,
2392,1148.0,2024-12-16,Others,Income,,UPI,Electricity,Surat,Transaction,16837.0,81681.0
2393,1271.0,2024-05-23,Travel,Income,41512.0,Credit Card,Uber,Vadodara,Transaction,49762.0,126889.0
2394,1476.0,2025-06-19,Travel,Expense,13063.0,Wallet,DMart,Vadodara,Transaction,12124.0,101980.0
2395,,2026-04-17,Bills,Income,21733.0,Cash,Cinema,Vadodara,Transaction,16193.0,133129.0
2396,1279.0,2024-08-10,Education,Expense,45830.0,Wallet,Cinema,Bhavnagar,Transaction,63625.0,121533.0
2397,1430.0,2024-06-15,Entertainment,Expense,34990.0,Debit Card,Local Shop,Vadodara,Transaction,73462.0,111817.0
2398,,2024-04-11,Shopping,Expense,29797.0,Net Banking,Uber,Ahmedabad,Transaction,24603.0,13383.0
2399,1091.0,2025-01-26,Travel,Expense,6351.0,Debit Card,Zomato,Surat,Transaction,32815.0,6210.0
2400,1080.0,2025-06-01,Shopping,Income,14103.0,Credit Card,Uber,Rajkot,Transaction,86832.0,98654.0
2401,1154.0,2024-01-15,Grocery,Income,36797.0,Debit Card,DMart,Rajkot,Transaction,94639.0,33357.0
2402,1369.0,2025-11-25,Shopping,Expense,38962.0,Cash,College,Surat,Transaction,82172.0,28789.0
2403,1300.0,2025-04-12,Shopping,Expense,31128.0,Net Banking,Local Shop,Vadodara,Transaction,15016.0,169254.0
2404,1077.0,2024-09-15,Education,Income,33151.0,Cash,Uber,Surat,Transaction,73615.0,101103.0
2405,1083.0,2025-02-17,Bills,Income,28764.0,Debit Card,Cinema,Rajkot,Transaction,15913.0,114172.0
2406,1042.0,2024-02-07,Rent,Income,22781.0,Cash,Cinema,Surat,Transaction,45883.0,84789.0
2407,1234.0,2026-03-13,Grocery,Expense,12898.0,Credit Card,DMart,Bhavnagar,Transaction,38048.0,98448.0
2408,1140.0,2026-06-05,Rent,Expense,23512.0,Wallet,Local Shop,Ahmedabad,Transaction,39023.0,142661.0
2409,1094.0,2025-12-05,Entertainment,Income,,Cash,DMart,Ahmedabad,Transaction,36963.0,70884.0
2410,1329.0,2024-02-25,Grocery,Expense,8994.0,UPI,Uber,Vadodara,Transaction,55932.0,162907.0
2411,1170.0,2024-12-13,Education,Income,6170.0,Credit Card,College,Vadodara,Transaction,91045.0,125852.0
2412,1273.0,2025-04-20,Shopping,Expense,42204.0,Wallet,Zomato,Vadodara,Transaction,53108.0,191879.0
2413,1499.0,2026-03-03,Food,Income,24029.0,Debit Card,Pharmacy,Rajkot,Transaction,88982.0,17553.0
2414,1457.0,2025-10-06,Rent,Expense,24354.0,Wallet,DMart,Ahmedabad,Transaction,96777.0,76450.0
2415,1230.0,2024-06-14,Entertainment,Income,,Net Banking,Electricity,Bhavnagar,Transaction,44035.0,26785.0
2416,1166.0,2026-06-06,Education,Expense,23074.0,Net Banking,Swiggy,Ahmedabad,Transaction,60730.0,44351.0
2417,,2025-06-30,Food,Income,5678.0,Credit Card,Swiggy,Surat,Transaction,94007.0,75638.0
2418,1078.0,2025-11-28,Others,Expense,29120.0,Debit Card,Pharmacy,Rajkot,Transaction,82413.0,113038.0
2419,1043.0,2025-05-06,Rent,Expense,6587.0,UPI,Cinema,Bhavnagar,Transaction,51293.0,57551.0
2420,1434.0,2024-09-10,Travel,Income,31340.0,Net Banking,Pharmacy,Rajkot,Transaction,88241.0,2351.0
2421,1304.0,2024-04-21,Healthcare,Income,25456.0,Net Banking,Uber,Ahmedabad,Transaction,43750.0,10203.0
2422,1486.0,2025-07-02,Education,Income,36109.0,Wallet,Electricity,Ahmedabad,Transaction,,112130.0
2423,1417.0,2024-08-22,Rent,Income,25560.0,Debit Card,Uber,Vadodara,Transaction,13407.0,164500.0
2424,1149.0,2024-01-18,Shopping,Expense,42775.0,Credit Card,College,Rajkot,Transaction,54962.0,178286.0
2425,1071.0,2024-07-14,Grocery,Income,12025.0,Credit Card,Uber,Bhavnagar,Transaction,60047.0,131178.0
2426,1115.0,2025-08-05,Healthcare,Expense,34284.0,Net Banking,College,Rajkot,Transaction,46260.0,63945.0
2427,1294.0,2024-08-21,Entertainment,Expense,27758.0,UPI,DMart,Bhavnagar,Transaction,78383.0,58986.0
2428,,2024-01-23,Bills,Expense,18074.0,Credit Card,Cinema,Rajkot,Transaction,96146.0,182630.0
2429,1171.0,2025-09-07,Education,Income,24954.0,UPI,DMart,Surat,Transaction,75926.0,210.0
2430,1038.0,2024-09-19,Grocery,Expense,46589.0,Net Banking,Zomato,Bhavnagar,Transaction,93094.0,165343.0
2431,1129.0,2024-06-21,Education,Expense,10186.0,UPI,Local Shop,Rajkot,Transaction,66898.0,195683.0
2432,1442.0,2025-07-12,Healthcare,Income,2856.0,Wallet,Swiggy,Surat,Transaction,86929.0,190556.0
2433,1356.0,2024-02-04,Rent,Income,2348.0,Cash,College,Rajkot,Transaction,13516.0,86606.0
2434,1308.0,2024-05-10,Food,Income,32054.0,Debit Card,College,Vadodara,Transaction,34924.0,168485.0
2435,1026.0,2024-04-23,Travel,Expense,22663.0,UPI,Local Shop,Surat,Transaction,55303.0,89575.0
2436,1301.0,2024-10-14,Food,Expense,5158.0,Debit Card,Zomato,Bhavnagar,Transaction,16727.0,137816.0
2437,1411.0,2024-03-19,Education,Expense,41029.0,UPI,Local Shop,Vadodara,Transaction,39709.0,81370.0
2438,1344.0,2024-07-02,Food,Income,49117.0,Credit Card,Pharmacy,Surat,Transaction,38961.0,165578.0
2439,1488.0,2025-10-07,Food,Expense,17433.0,Net Banking,College,Rajkot,Transaction,11504.0,81255.0
2440,1294.0,2024-09-30,Education,Expense,39912.0,Net Banking,DMart,Rajkot,Transaction,80562.0,24343.0
2441,1068.0,2025-08-31,Rent,Income,13905.0,Wallet,College,Rajkot,Transaction,46464.0,
2442,1075.0,2024-03-12,Healthcare,Expense,39193.0,Net Banking,Swiggy,Vadodara,Transaction,7760.0,61144.0
2443,1148.0,2025-01-12,Bills,Income,25196.0,Debit Card,Swiggy,Ahmedabad,Transaction,52587.0,182625.0
2444,1472.0,2026-02-21,Others,Expense,34181.0,UPI,Pharmacy,Bhavnagar,Transaction,58315.0,156613.0
2445,1469.0,2024-11-27,Healthcare,Expense,39843.0,Wallet,Electricity,Rajkot,Transaction,15253.0,177971.0
2446,1191.0,2025-03-08,Bills,Expense,33834.0,Credit Card,Swiggy,Surat,Transaction,31133.0,71441.0
2447,1301.0,2024-10-15,Travel,Expense,5608.0,Net Banking,Uber,Bhavnagar,Transaction,11677.0,70266.0
2448,1347.0,2024-10-19,Bills,Expense,23248.0,Net Banking,College,Vadodara,Transaction,93782.0,187766.0
2449,1466.0,2025-06-11,Grocery,Income,8802.0,Credit Card,Zomato,Vadodara,Transaction,38064.0,24668.0
2450,1348.0,2025-02-06,Entertainment,Income,6443.0,Wallet,Local Shop,Vadodara,Transaction,69365.0,122053.0
2451,1472.0,2024-04-02,Education,Income,27606.0,UPI,Cinema,Rajkot,Transaction,88543.0,
2452,1222.0,2026-06-15,Education,Expense,14608.0,Cash,Cinema,Ahmedabad,Transaction,18910.0,76210.0
2453,1315.0,2025-07-24,Healthcare,Expense,43745.0,Wallet,College,Bhavnagar,Transaction,11248.0,152663.0
2454,1166.0,2025-04-29,Others,Expense,19363.0,Credit Card,Electricity,Ahmedabad,Transaction,17716.0,66546.0
2455,1400.0,2025-07-26,Others,Expense,29544.0,Credit Card,Cinema,Surat,Transaction,80670.0,35200.0
2456,1203.0,2024-02-13,Grocery,Income,49515.0,Net Banking,Electricity,Bhavnagar,Transaction,25818.0,118339.0
2457,1183.0,2024-07-08,Rent,Expense,868.0,Wallet,Electricity,Vadodara,Transaction,85392.0,76036.0
2458,1288.0,2024-08-11,Grocery,Income,33418.0,Cash,Swiggy,Vadodara,Transaction,83994.0,79819.0
2459,1402.0,2025-03-15,Healthcare,Income,48429.0,UPI,Zomato,Ahmedabad,Transaction,52153.0,156811.0
2460,1157.0,2025-05-25,Bills,Income,36865.0,UPI,Amazon,Bhavnagar,Transaction,73259.0,137935.0
2461,1116.0,2025-02-24,Rent,Expense,27838.0,Cash,College,Vadodara,Transaction,76401.0,
2462,1004.0,2024-11-19,Healthcare,Expense,10113.0,Wallet,Swiggy,Surat,Transaction,44367.0,177811.0
2463,1100.0,2026-04-02,Travel,Income,49780.0,Credit Card,DMart,Surat,Transaction,12231.0,175983.0
2464,1412.0,2025-07-26,Grocery,Income,36527.0,Cash,Cinema,Rajkot,Transaction,20223.0,156635.0
2465,1449.0,2026-02-22,Grocery,Income,,UPI,College,Surat,Transaction,89304.0,87869.0
2466,1089.0,2024-10-26,Rent,Income,35202.0,Credit Card,Cinema,Vadodara,Transaction,40400.0,93658.0
2467,1214.0,2025-09-01,Rent,Expense,19658.0,Debit Card,DMart,Vadodara,Transaction,93861.0,23782.0
2468,1331.0,2024-08-26,Rent,Income,40748.0,Cash,College,Bhavnagar,Transaction,24074.0,177313.0
2469,1463.0,2025-10-05,Rent,Expense,49585.0,Credit Card,Swiggy,Surat,Transaction,99918.0,113337.0
2470,1327.0,2025-02-05,Bills,Income,6021.0,Wallet,DMart,Vadodara,Transaction,32930.0,103604.0
2471,1033.0,2025-04-04,Rent,Income,11659.0,Credit Card,Electricity,Bhavnagar,Transaction,80752.0,7336.0
2472,1429.0,2025-01-13,Travel,Expense,3350.0,Wallet,Amazon,Surat,Transaction,8269.0,85861.0
2473,1440.0,2025-01-17,Others,Expense,17487.0,Credit Card,Local Shop,Surat,Transaction,68792.0,133544.0
2474,1243.0,2025-12-03,Grocery,Income,29881.0,Credit Card,Zomato,Bhavnagar,Transaction,18094.0,152648.0
2475,1172.0,2026-01-26,Shopping,Income,6312.0,Debit Card,Electricity,Bhavnagar,Transaction,92609.0,84037.0
2476,1409.0,2024-09-05,Grocery,Income,46206.0,Debit Card,Uber,Rajkot,Transaction,57051.0,44421.0
2477,1101.0,2024-06-29,Healthcare,Income,25146.0,Credit Card,DMart,Vadodara,Transaction,8982.0,131969.0
2478,1406.0,2025-02-06,Bills,Income,13941.0,UPI,Uber,Surat,Transaction,48757.0,158906.0
2479,1081.0,2025-12-24,Rent,Income,32780.0,Cash,DMart,Rajkot,Transaction,44380.0,111981.0
2480,1072.0,2026-05-05,Grocery,Income,20171.0,Net Banking,DMart,Bhavnagar,Transaction,24413.0,199563.0
2481,1340.0,2026-03-22,Food,Expense,8035.0,Debit Card,Swiggy,Bhavnagar,Transaction,92164.0,84392.0
2482,1262.0,2024-11-25,Rent,Expense,6174.0,Net Banking,Local Shop,Surat,Transaction,74522.0,51140.0
2483,1094.0,2025-04-29,Entertainment,Income,48132.0,Cash,DMart,Vadodara,Transaction,74251.0,15853.0
2484,1102.0,2026-01-21,Education,Expense,42859.0,Net Banking,Amazon,Ahmedabad,Transaction,89586.0,
2485,1027.0,2024-02-08,Healthcare,Income,13986.0,Cash,Zomato,Ahmedabad,Transaction,13344.0,30128.0
2486,1494.0,2025-04-15,Travel,Income,14671.0,Credit Card,DMart,Ahmedabad,Transaction,13769.0,54975.0
2487,1103.0,2024-05-17,Grocery,Expense,2531.0,UPI,Swiggy,Ahmedabad,Transaction,60973.0,134753.0
2488,1336.0,2025-09-15,Others,Income,20810.0,Debit Card,Zomato,Rajkot,Transaction,88093.0,61430.0
2489,1312.0,2025-09-11,Shopping,Income,13149.0,Wallet,Pharmacy,Surat,Transaction,5527.0,81693.0
2490,1098.0,2025-08-02,Education,Expense,10529.0,Credit Card,Zomato,Ahmedabad,Transaction,63389.0,3384.0
2491,1247.0,2024-10-16,Healthcare,Income,14955.0,Cash,College,Vadodara,Transaction,48570.0,32190.0
2492,1135.0,2025-08-07,Entertainment,Expense,2516.0,Credit Card,DMart,Surat,Transaction,5259.0,
2493,1345.0,2025-09-09,Grocery,Expense,25961.0,UPI,Pharmacy,Surat,Transaction,55995.0,163085.0
2494,1300.0,2024-05-30,Rent,Income,15842.0,Debit Card,DMart,Bhavnagar,Transaction,,71446.0
2495,1272.0,2025-05-25,Shopping,Expense,27944.0,Credit Card,Amazon,Ahmedabad,Transaction,31498.0,28000.0
2496,1171.0,2024-05-21,Rent,Income,,Cash,Uber,Ahmedabad,Transaction,58426.0,160660.0
2497,1170.0,2024-02-23,Travel,Income,43566.0,Cash,Cinema,Surat,Transaction,31633.0,
2498,1003.0,2026-02-18,Travel,Expense,10757.0,Net Banking,Swiggy,Bhavnagar,Transaction,63467.0,182623.0
2499,1219.0,2026-01-25,Entertainment,Income,198.0,Credit Card,Uber,Rajkot,Transaction,90834.0,12958.0
2500,1454.0,2026-03-12,Healthcare,Expense,167.0,Credit Card,Uber,Bhavnagar,Transaction,48561.0,143911.0
2501,1177.0,2024-10-19,Bills,Expense,16096.0,Net Banking,College,Bhavnagar,Transaction,49057.0,28774.0
2502,1086.0,2025-12-26,Healthcare,Expense,42796.0,Credit Card,Pharmacy,Bhavnagar,Transaction,50335.0,145874.0
2503,1002.0,2024-09-16,Rent,Expense,6565.0,Credit Card,DMart,Rajkot,Transaction,47373.0,194942.0
2504,1115.0,2026-05-29,Travel,Income,46330.0,Wallet,College,Surat,Transaction,84832.0,24204.0
2505,1355.0,2025-09-15,Food,Income,17553.0,Cash,Cinema,Rajkot,Transaction,,140345.0
2506,1480.0,2026-01-30,Entertainment,Expense,42417.0,Debit Card,DMart,Rajkot,Transaction,83103.0,104938.0
2507,1197.0,2025-05-12,Rent,Expense,14563.0,Credit Card,College,Vadodara,Transaction,99957.0,171340.0
2508,1257.0,2024-02-08,Rent,Income,7895.0,Credit Card,Uber,Rajkot,Transaction,36505.0,156092.0
2509,1418.0,2024-12-01,Education,Expense,36675.0,Wallet,Uber,Vadodara,Transaction,17077.0,
2510,1281.0,2025-05-14,Rent,Expense,31412.0,Credit Card,Cinema,Vadodara,Transaction,42511.0,119228.0
2511,1096.0,2024-08-08,Grocery,Expense,,Wallet,Swiggy,Ahmedabad,Transaction,76672.0,137273.0
2512,1103.0,2024-12-24,Bills,Expense,15347.0,Debit Card,Uber,Ahmedabad,Transaction,80121.0,70343.0
2513,1143.0,2026-01-13,Entertainment,Income,28339.0,UPI,Uber,Bhavnagar,Transaction,17491.0,199747.0
2514,,2024-08-01,Food,Expense,18055.0,Wallet,Local Shop,Bhavnagar,Transaction,38783.0,183829.0
2515,1402.0,2024-04-30,Grocery,Expense,21398.0,Net Banking,DMart,Ahmedabad,Transaction,23081.0,7170.0
2516,1312.0,2024-12-09,Others,Expense,15333.0,Wallet,Zomato,Rajkot,Transaction,44800.0,119315.0
2517,1406.0,2024-01-05,Rent,Income,48739.0,Wallet,Cinema,Ahmedabad,Transaction,11089.0,93592.0
2518,1034.0,2024-08-16,Food,Income,30365.0,Cash,College,Surat,Transaction,77995.0,19382.0
2519,1299.0,2024-03-27,Others,Expense,29413.0,UPI,Uber,Ahmedabad,Transaction,8517.0,180745.0
2520,1388.0,2025-04-14,Food,Expense,31297.0,Cash,Zomato,Surat,Transaction,76921.0,177553.0
2521,1421.0,2024-11-06,Healthcare,Expense,,UPI,Electricity,Ahmedabad,Transaction,76836.0,86814.0
2522,1011.0,2026-01-22,Shopping,Income,49573.0,Debit Card,DMart,Bhavnagar,Transaction,,29554.0
2523,1090.0,2024-09-24,Entertainment,Expense,47886.0,Net Banking,Electricity,Vadodara,Transaction,89706.0,76669.0
2524,1073.0,2025-02-13,Bills,Expense,39444.0,Credit Card,Swiggy,Bhavnagar,Transaction,80506.0,166438.0
2525,1288.0,2026-03-31,Travel,Expense,24031.0,UPI,DMart,Ahmedabad,Transaction,45845.0,109253.0
2526,1309.0,2024-10-11,Entertainment,Expense,23990.0,UPI,Amazon,Bhavnagar,Transaction,85950.0,141748.0
2527,1059.0,2024-12-03,Travel,Expense,5884.0,Debit Card,Local Shop,Ahmedabad,Transaction,16844.0,96980.0
2528,1117.0,2025-09-06,Travel,Expense,6632.0,Wallet,Uber,Ahmedabad,Transaction,11936.0,21854.0
2529,1096.0,2025-03-27,Bills,Income,31692.0,UPI,College,Ahmedabad,Transaction,18101.0,15052.0
2530,1390.0,2024-12-22,Rent,Expense,23576.0,Credit Card,DMart,Bhavnagar,Transaction,46344.0,160328.0
2531,1014.0,2026-04-03,Travel,Expense,5136.0,Credit Card,Zomato,Surat,Transaction,98025.0,79285.0
2532,1238.0,2024-09-30,Food,Income,41471.0,Net Banking,Electricity,Vadodara,Transaction,60665.0,44908.0
2533,1132.0,2024-07-06,Entertainment,Expense,36539.0,Net Banking,College,Surat,Transaction,26929.0,155158.0
2534,1239.0,2024-09-09,Grocery,Expense,48969.0,Wallet,Cinema,Ahmedabad,Transaction,29323.0,82456.0
2535,1497.0,2024-01-08,Bills,Income,22893.0,Cash,Zomato,Ahmedabad,Transaction,40812.0,17670.0
2536,1225.0,2025-12-11,Bills,Expense,33716.0,Credit Card,Electricity,Rajkot,Transaction,38176.0,89998.0
2537,1176.0,2025-12-23,Shopping,Income,8816.0,Cash,Swiggy,Bhavnagar,Transaction,53959.0,177239.0
2538,1374.0,2026-01-09,Education,Expense,12442.0,Net Banking,Local Shop,Bhavnagar,Transaction,,3654.0
2539,1121.0,2025-10-13,Healthcare,Expense,35091.0,Debit Card,College,Ahmedabad,Transaction,,99489.0
2540,1427.0,2024-07-24,Healthcare,Expense,35231.0,Debit Card,Local Shop,Surat,Transaction,20558.0,
2541,1084.0,2024-04-12,Bills,Expense,39649.0,Cash,DMart,Ahmedabad,Transaction,74075.0,110995.0
2542,1202.0,2024-01-26,Healthcare,Income,1450.0,Wallet,Local Shop,Vadodara,Transaction,75306.0,60713.0
2543,1066.0,2024-11-04,Shopping,Income,624.0,Credit Card,Cinema,Rajkot,Transaction,71047.0,43323.0
2544,1285.0,2025-05-13,Bills,Income,3758.0,Credit Card,Zomato,Ahmedabad,Transaction,,
2545,1396.0,2024-09-24,Travel,Income,32585.0,Credit Card,Zomato,Vadodara,Transaction,42838.0,87705.0
2546,1176.0,2026-01-23,Travel,Expense,11104.0,Net Banking,Zomato,Vadodara,Transaction,68701.0,91758.0
2547,1329.0,2024-09-13,Others,Expense,22304.0,Cash,Swiggy,Surat,Transaction,60428.0,156408.0
2548,1261.0,2025-08-14,Bills,Income,48004.0,Net Banking,Cinema,Bhavnagar,Transaction,35031.0,107823.0
2549,1103.0,2024-12-04,Healthcare,Expense,14918.0,Credit Card,Electricity,Vadodara,Transaction,11279.0,169781.0
2550,1270.0,2024-05-05,Entertainment,Income,46898.0,Net Banking,Electricity,Rajkot,Transaction,63040.0,128490.0
2551,1185.0,2024-06-07,Others,Expense,27372.0,Net Banking,DMart,Bhavnagar,Transaction,37744.0,9368.0
2552,1272.0,2025-08-19,Education,Income,14207.0,Credit Card,Swiggy,Surat,Transaction,72933.0,
2553,1449.0,2024-06-26,Travel,Expense,41772.0,UPI,Pharmacy,Ahmedabad,Transaction,23966.0,151008.0
2554,1425.0,2025-02-18,Bills,Expense,6860.0,Debit Card,Uber,Bhavnagar,Transaction,85044.0,115333.0
2555,1366.0,2026-04-26,Food,Income,14781.0,Net Banking,Cinema,Bhavnagar,Transaction,11388.0,157995.0
2556,1003.0,2024-05-04,Healthcare,Expense,42619.0,Credit Card,Local Shop,Ahmedabad,Transaction,32946.0,117204.0
2557,1230.0,2024-03-05,Healthcare,Income,48155.0,Net Banking,Pharmacy,Rajkot,Transaction,84475.0,
2558,1484.0,2025-10-12,Shopping,Income,19547.0,Wallet,Local Shop,Rajkot,Transaction,31121.0,113004.0
2559,1041.0,2024-11-26,Shopping,Income,10318.0,Cash,DMart,Ahmedabad,Transaction,66130.0,133296.0
2560,1484.0,2025-04-25,Grocery,Expense,33683.0,Credit Card,Uber,Ahmedabad,Transaction,84733.0,62622.0
2561,1253.0,2025-09-05,Healthcare,Income,40250.0,UPI,Amazon,Surat,Transaction,84639.0,
2562,1442.0,2025-12-10,Education,Income,38677.0,Wallet,Pharmacy,Vadodara,Transaction,25071.0,99989.0
2563,1058.0,2025-07-13,Food,Expense,48009.0,Wallet,Pharmacy,Rajkot,Transaction,18832.0,54938.0
2564,1328.0,2026-04-28,Food,Expense,37823.0,Net Banking,Cinema,Ahmedabad,Transaction,,150838.0
2565,1373.0,2024-11-26,Bills,Income,37692.0,Credit Card,Amazon,Vadodara,Transaction,93463.0,63312.0
2566,1469.0,2026-01-24,Food,Income,48596.0,UPI,DMart,Surat,Transaction,77212.0,86332.0
2567,1310.0,2024-06-21,Others,Expense,177.0,Debit Card,Pharmacy,Vadodara,Transaction,45675.0,187581.0
2568,1094.0,2025-06-13,Healthcare,Expense,42006.0,Wallet,Zomato,Bhavnagar,Transaction,51292.0,2384.0
2569,1476.0,2025-02-02,Healthcare,Expense,29595.0,Net Banking,Zomato,Bhavnagar,Transaction,46381.0,71549.0
2570,1382.0,2026-05-08,Others,Income,32421.0,Wallet,Cinema,Bhavnagar,Transaction,45784.0,49002.0
2571,1419.0,2025-08-19,Travel,Expense,34464.0,Cash,DMart,Surat,Transaction,34552.0,105637.0
2572,1187.0,2024-09-09,Shopping,Income,28408.0,Wallet,DMart,Ahmedabad,Transaction,46935.0,130615.0
2573,1073.0,2024-03-19,Rent,Income,36633.0,Credit Card,DMart,Ahmedabad,Transaction,6184.0,59893.0
2574,1337.0,2026-04-25,Others,Income,16551.0,UPI,Zomato,Vadodara,Transaction,49438.0,96510.0
2575,1130.0,2024-07-31,Healthcare,Expense,31570.0,Net Banking,Swiggy,Vadodara,Transaction,33030.0,150683.0
2576,,2026-03-14,Healthcare,Income,35958.0,Wallet,Amazon,Vadodara,Transaction,31693.0,18118.0
2577,1171.0,2025-06-06,Bills,Expense,12170.0,UPI,Amazon,Ahmedabad,Transaction,39944.0,134595.0
2578,1367.0,2026-05-30,Education,Income,,Wallet,College,Bhavnagar,Transaction,41138.0,99734.0
2579,1448.0,2025-11-10,Rent,Expense,45384.0,Cash,DMart,Bhavnagar,Transaction,76304.0,34411.0
2580,1329.0,2025-04-02,Rent,Expense,26084.0,Cash,Cinema,Ahmedabad,Transaction,24800.0,133981.0
2581,1157.0,2026-01-11,Travel,Expense,35102.0,Cash,Swiggy,Rajkot,Transaction,50993.0,32694.0
2582,1442.0,2026-03-04,Others,Expense,28372.0,Cash,Zomato,Surat,Transaction,94739.0,45966.0
2583,1119.0,2025-06-19,Food,Expense,36143.0,Credit Card,Amazon,Surat,Transaction,75403.0,129424.0
2584,1232.0,2024-11-01,Healthcare,Income,16490.0,Debit Card,Pharmacy,Ahmedabad,Transaction,41270.0,137156.0
2585,1402.0,2024-06-09,Grocery,Expense,13419.0,Net Banking,Zomato,Surat,Transaction,,6974.0
2586,1443.0,2025-01-14,Education,Expense,28309.0,Wallet,Uber,Rajkot,Transaction,23386.0,87762.0
2587,1391.0,2025-10-02,Education,Income,21657.0,Credit Card,Amazon,Surat,Transaction,29744.0,125678.0
2588,1196.0,2025-11-30,Shopping,Income,13881.0,Debit Card,DMart,Vadodara,Transaction,60248.0,164247.0
2589,1013.0,2026-05-04,Healthcare,Expense,4411.0,Net Banking,Pharmacy,Vadodara,Transaction,93647.0,86265.0
2590,1183.0,2024-02-27,Grocery,Income,1730.0,Wallet,Pharmacy,Bhavnagar,Transaction,42925.0,135040.0
2591,1332.0,2025-03-09,Rent,Expense,47397.0,Credit Card,College,Bhavnagar,Transaction,25497.0,119461.0
2592,1235.0,2024-01-16,Education,Expense,31316.0,Cash,Amazon,Surat,Transaction,17979.0,105119.0
2593,1214.0,2025-01-27,Others,Income,34995.0,Credit Card,Swiggy,Vadodara,Transaction,70656.0,28748.0
2594,1354.0,2024-08-13,Entertainment,Income,30747.0,Cash,Uber,Bhavnagar,Transaction,53341.0,133886.0
2595,1149.0,2024-08-17,Rent,Income,23783.0,Cash,Electricity,Bhavnagar,Transaction,15751.0,152329.0
2596,1127.0,2025-08-22,Entertainment,Income,35139.0,Debit Card,Electricity,Surat,Transaction,58491.0,110594.0
2597,1408.0,2025-04-03,Others,Income,46805.0,Cash,Swiggy,Ahmedabad,Transaction,50242.0,64352.0
