Trade_ID,Date,Company,Open,High,Low,Close,Volume,Market_Cap_Cr,PE_Ratio
2802,2024-09-03,ICICI,389.97,473.62,342.63,395.11,132368.0,152929.0,47.0
2803,2024-09-04,Tata Motors,2120.36,2253.08,2042.42,2139.05,810647.0,381118.0,29.0
2804,2024-09-05,Reliance,2389.6,2406.96,2324.47,2362.68,984467.0,107767.0,60.0
2805,2024-09-06,TCS,721.36,725.58,605.21,618.8,458755.0,424092.0,11.0
2806,2024-09-07,Tata Motors,667.9,817.5,664.7,798.29,793178.0,134617.0,45.0
2807,2024-09-08,SBI,518.46,640.61,415.3,541.21,586876.0,30857.0,52.0
2808,2024-09-09,Wipro,2445.76,2507.29,2341.78,2368.77,480814.0,418032.0,44.0
2809,2024-09-10,Adani,2766.88,2778.27,2662.52,2681.02,94943.0,96940.0,7.0
2810,2024-09-11,TCS,323.07,449.61,232.94,274.84,276393.0,436238.0,54.0
2811,2024-09-12,HCL,1144.96,1206.0,1001.37,1175.78,533311.0,233520.0,28.0
2812,2024-09-13,Reliance,453.09,553.03,327.79,479.67,681152.0,439634.0,40.0
2813,2024-09-14,Adani,1600.29,1617.39,1513.49,1524.44,496513.0,280561.0,57.0
2814,2024-09-15,HDFC,731.05,863.36,667.72,858.51,464178.0,177672.0,45.0
2815,2024-09-16,SBI,2545.68,2576.52,2510.67,2547.57,153362.0,117055.0,33.0
2816,2024-09-17,Wipro,487.65,560.09,404.39,495.43,696037.0,484181.0,53.0
2817,2024-09-18,Wipro,1483.95,1517.69,1402.72,1501.25,172100.0,303740.0,10.0
2818,2024-09-19,ICICI,794.34,878.61,733.49,753.08,85339.0,234799.0,29.0
2819,2024-09-20,Reliance,1382.65,1483.12,1325.21,1387.97,238555.0,64624.0,8.0
2820,2024-09-21,TCS,814.18,912.07,747.92,834.74,443377.0,375601.0,51.0
2821,2024-09-22,TCS,2413.59,2416.35,2299.9,2360.15,126952.0,439100.0,30.0
2822,2024-09-23,HCL,2041.69,2154.57,1996.7,2014.52,697206.0,196893.0,39.0
2823,2024-09-24,SBI,1826.04,1888.39,1715.81,1728.72,772827.0,426548.0,24.0
2824,2024-09-25,Wipro,2517.11,2635.31,2456.05,2616.96,884702.0,411627.0,29.0
2825,2024-09-26,Adani,1927.33,1970.74,1912.16,1970.26,634324.0,104849.0,34.0
2826,2024-09-27,TCS,882.22,928.7,859.76,861.85,942877.0,103613.0,8.0
2827,2024-09-28,Infosys,864.6,933.9,836.91,884.42,804818.0,360328.0,19.0
2828,2024-09-29,ICICI,980.82,1041.78,938.26,1039.02,613359.0,152530.0,47.0
2829,2024-09-30,Adani,206.65,227.74,153.87,155.16,410770.0,437844.0,23.0
2830,2024-10-01,HDFC,652.88,735.34,594.6,638.91,950058.0,204807.0,46.0
2831,2024-10-02,Adani,2191.22,2248.42,2141.51,2235.32,489494.0,466019.0,50.0
2832,2024-10-03,Reliance,1177.28,1230.97,1085.07,1199.99,659089.0,352903.0,56.0
2833,2024-10-04,TCS,1658.57,1762.62,1656.48,1692.2,306040.0,140686.0,49.0
2834,2024-10-05,HCL,2354.09,2404.86,2253.57,2341.71,120397.0,473388.0,58.0
2835,2024-10-06,Adani,1501.27,1595.58,1394.47,1585.9,243055.0,421362.0,14.0
2836,2024-10-07,Tata Motors,833.56,847.95,716.85,801.6,478708.0,396863.0,43.0
2837,2024-10-08,TCS,745.63,876.48,697.41,830.7,894863.0,296396.0,28.0
2838,2024-10-09,Infosys,1252.05,1401.95,1238.72,1335.37,937208.0,,10.0
2839,2024-10-10,Infosys,2551.14,2682.91,2491.92,2541.39,699942.0,341060.0,10.0
2840,2024-10-11,Reliance,2060.04,2064.45,2036.55,2045.57,159854.0,102390.0,48.0
2841,2024-10-12,Wipro,850.28,907.8,836.6,867.47,423738.0,14271.0,31.0
2842,2024-10-13,Tata Motors,2889.1,3009.11,2842.06,2942.26,737217.0,348330.0,32.0
2843,2024-10-14,HCL,1325.9,1417.7,1219.19,1368.37,516610.0,400152.0,44.0
2844,2024-10-15,Wipro,1478.94,1514.89,1390.71,1486.3,822714.0,211426.0,45.0
2845,2024-10-16,Infosys,282.29,297.99,175.81,277.72,411638.0,198636.0,13.0
2846,2024-10-17,Reliance,960.03,1108.05,920.54,927.66,757012.0,464020.0,27.0
2847,2024-10-18,SBI,491.35,641.19,479.1,598.83,834112.0,248681.0,34.0
2848,2024-10-19,ICICI,1566.53,1645.56,1432.15,1609.75,900040.0,122048.0,16.0
2849,2024-10-20,SBI,2991.27,3025.79,2851.83,2993.67,889682.0,286746.0,15.0
2850,2024-10-21,TCS,598.46,620.21,470.6,559.35,299283.0,402170.0,14.0
2851,2024-10-22,HDFC,1017.28,1059.11,1011.71,1029.73,768452.0,193815.0,46.0
2852,2024-10-23,HDFC,689.7,815.04,569.66,789.41,729470.0,201967.0,39.0
2853,2024-10-24,Infosys,917.7,1040.22,819.73,872.4,382630.0,40168.0,32.0
2854,2024-10-25,SBI,1034.0,1151.57,1004.61,1083.08,146324.0,52213.0,39.0
2855,2024-10-26,HDFC,1980.07,2129.42,1947.94,2027.97,713902.0,77765.0,13.0
2856,2024-10-27,Tata Motors,751.75,845.94,605.59,632.43,466547.0,257310.0,39.0
2857,2024-10-28,ICICI,2738.95,2810.67,2699.23,2714.4,742680.0,417567.0,13.0
2858,2024-10-29,ICICI,213.0,323.38,149.4,223.5,,122695.0,52.0
2859,2024-10-30,ICICI,2324.88,2366.89,2193.39,2215.19,355898.0,230748.0,26.0
2860,2024-10-31,Tata Motors,2108.32,2207.94,2028.05,2098.22,529513.0,321538.0,31.0
2861,2024-11-01,HDFC,1970.19,2058.79,1915.88,2003.25,555638.0,493092.0,9.0
2862,2024-11-02,Wipro,1158.81,1187.62,1019.29,1054.81,960445.0,45565.0,12.0
2863,2024-11-03,Wipro,1904.74,2025.68,1819.51,1955.46,8345.0,363831.0,28.0
2864,2024-11-04,Adani,507.46,533.96,396.34,457.15,13577.0,260678.0,25.0
2865,2024-11-05,Adani,1634.61,1692.2,1493.8,1631.71,347902.0,251108.0,7.0
2866,2024-11-06,SBI,303.22,341.69,251.85,313.61,212880.0,330707.0,46.0
2867,2024-11-07,HCL,2689.95,2815.67,2632.99,2664.21,12927.0,35601.0,16.0
2868,2024-11-08,Infosys,2522.13,2547.12,2481.44,2545.24,537701.0,400487.0,13.0
2869,2024-11-09,Reliance,985.23,1052.84,902.12,945.97,511369.0,31015.0,21.0
2870,2024-11-10,HCL,1885.56,1932.63,1879.21,1908.79,738014.0,142409.0,52.0
2871,2024-11-11,ICICI,1154.05,1236.32,1151.03,1209.6,646332.0,27569.0,26.0
2872,2024-11-12,Infosys,1743.01,1848.32,1659.02,1820.92,679229.0,454147.0,50.0
2873,2024-11-13,HDFC,2925.02,2926.32,2780.95,2830.7,611615.0,218200.0,22.0
2874,2024-11-14,Reliance,588.97,734.6,564.2,713.94,771587.0,63372.0,5.0
2875,2024-11-15,Infosys,719.63,823.2,575.08,787.72,562674.0,193358.0,17.0
2876,2024-11-16,Wipro,372.96,386.44,262.14,336.83,362982.0,17053.0,48.0
2877,2024-11-17,TCS,408.23,443.77,362.1,363.2,783836.0,136812.0,53.0
2878,2024-11-18,Infosys,1183.06,1299.0,1101.65,1132.3,427832.0,318176.0,20.0
2879,2024-11-19,SBI,2694.73,2743.17,2580.91,2730.69,13738.0,327190.0,38.0
2880,2024-11-20,Wipro,966.28,975.17,953.93,962.59,444852.0,305239.0,9.0
2881,2024-11-21,Wipro,2228.64,2282.49,2127.78,2148.62,934566.0,74842.0,14.0
2882,2024-11-22,Wipro,1793.52,1811.46,1762.17,1762.43,925892.0,320537.0,15.0
2883,2024-11-23,Adani,2133.6,2158.51,2106.67,2140.14,893311.0,258347.0,55.0
2884,2024-11-24,HDFC,1546.58,1582.25,1504.42,1531.54,61862.0,458486.0,19.0
2885,2024-11-25,HDFC,132.15,191.38,50.0,112.58,362185.0,72624.0,12.0
2886,2024-11-26,ICICI,1482.74,1605.8,1389.49,1569.73,462091.0,39410.0,29.0
2887,2024-11-27,HCL,2331.04,2388.27,2285.0,2305.06,259184.0,247359.0,34.0
2888,2024-11-28,Tata Motors,2495.65,2508.01,2365.0,2478.1,922239.0,189087.0,20.0
2889,2024-11-29,Tata Motors,357.79,436.92,239.23,254.99,958159.0,354549.0,54.0
2890,2024-11-30,HDFC,1378.36,1410.04,1293.06,1336.72,901823.0,459233.0,34.0
2891,2024-12-01,Infosys,461.54,571.2,389.04,393.65,458397.0,224166.0,56.0
2892,2024-12-02,HDFC,2166.52,2246.28,2053.8,2243.92,940284.0,385206.0,24.0
2893,2024-12-03,SBI,528.61,552.13,500.84,531.08,284968.0,77352.0,22.0
2894,2024-12-04,HDFC,2024.81,2030.29,1998.85,2021.26,696081.0,487603.0,20.0
2895,2024-12-05,Infosys,363.41,441.49,363.1,436.37,611284.0,205552.0,34.0
2896,2024-12-06,SBI,2551.49,2600.39,2443.02,2489.71,611345.0,225061.0,58.0
2897,2024-12-07,HDFC,2253.72,2338.79,2227.73,2293.6,518609.0,239273.0,9.0
2898,2024-12-08,Wipro,958.0,1084.21,886.13,1047.43,369759.0,437690.0,21.0
2899,2024-12-09,Reliance,1581.54,1679.27,1432.53,1608.06,976151.0,205132.0,21.0
2900,2024-12-10,SBI,373.61,396.37,350.99,353.4,640112.0,489004.0,23.0
2901,2024-12-11,HDFC,2599.36,2705.76,2553.93,2556.94,579600.0,459591.0,7.0
2902,2024-12-12,HDFC,2408.71,2469.46,2359.63,2423.77,581868.0,374741.0,34.0
2903,2024-12-13,Infosys,1249.41,1357.74,1111.08,1208.19,791298.0,26585.0,25.0
2904,2024-12-14,TCS,2877.77,2901.72,2777.18,2794.85,526571.0,184931.0,12.0
2905,2024-12-15,SBI,2536.73,2621.01,2411.94,2537.21,332557.0,310985.0,5.0
2906,2024-12-16,Reliance,2132.79,2155.43,1991.44,2025.65,828619.0,104077.0,44.0
2907,2024-12-17,SBI,639.86,757.84,637.77,721.36,563981.0,112490.0,57.0
2908,2024-12-18,Reliance,567.84,711.93,516.11,628.05,680220.0,327600.0,12.0
2909,2024-12-19,HCL,2316.26,2423.06,2242.06,2323.31,193795.0,445840.0,31.0
2910,2024-12-20,Reliance,2530.69,2569.23,2467.81,2471.94,634007.0,222705.0,31.0
2911,2024-12-21,HDFC,294.21,355.34,272.26,300.21,170545.0,355537.0,26.0
2912,2024-12-22,Wipro,194.12,338.0,66.46,226.89,614028.0,404041.0,20.0
2913,2024-12-23,SBI,1086.61,1194.79,968.36,1162.72,198262.0,175271.0,54.0
2914,2024-12-24,Reliance,1057.63,1113.21,981.53,1008.72,581992.0,267184.0,31.0
2915,2024-12-25,Reliance,2061.7,2158.98,1938.19,1982.77,464682.0,443205.0,6.0
2916,2024-12-26,SBI,752.62,827.09,731.41,816.04,243405.0,478659.0,31.0
2917,2024-12-27,SBI,2337.36,2393.12,2226.31,2276.04,72431.0,372163.0,47.0
2918,2024-12-28,Tata Motors,680.85,778.37,531.83,716.12,683507.0,114353.0,16.0
2919,2024-12-29,SBI,2856.63,2875.78,2800.36,2866.83,343737.0,340145.0,38.0
2920,2024-12-30,Wipro,1024.41,1038.18,953.17,976.72,739854.0,494217.0,33.0
2921,2024-01-01,HCL,2264.35,2376.22,2236.19,2290.14,941694.0,50340.0,57.0
2922,2024-01-02,Tata Motors,2945.4,3082.79,2856.17,2867.69,69983.0,290548.0,41.0
2923,2024-01-03,Adani,1604.36,1686.48,1484.83,1583.13,869365.0,100983.0,57.0
2924,2024-01-04,TCS,345.02,381.94,264.33,280.8,33973.0,420616.0,48.0
2925,2024-01-05,HCL,721.58,764.6,684.82,741.93,784705.0,162287.0,26.0
2926,2024-01-06,HDFC,2808.0,2881.4,2664.13,2767.49,974877.0,391988.0,46.0
2927,2024-01-07,Adani,130.04,175.66,106.91,162.42,212545.0,193666.0,35.0
2928,2024-01-08,TCS,1625.32,1716.42,1609.84,1699.93,336956.0,482760.0,30.0
2929,2024-01-09,TCS,1054.77,1128.99,969.21,1028.81,873395.0,200018.0,37.0
2930,2024-01-10,Infosys,1355.48,1423.78,1260.62,1400.08,733234.0,43436.0,27.0
2931,2024-01-11,SBI,1365.88,1457.12,1320.38,1430.52,5701.0,15068.0,46.0
2932,2024-01-12,HDFC,2841.66,2907.96,2813.69,2863.65,413166.0,111544.0,7.0
2933,2024-01-13,Wipro,2027.29,2142.89,1973.16,2090.95,581861.0,130568.0,22.0
2934,2024-01-14,HDFC,2358.42,2412.35,2288.84,2340.91,312416.0,134759.0,43.0
2935,2024-01-15,Adani,426.79,500.4,327.57,426.18,485492.0,100579.0,15.0
2936,2024-01-16,SBI,2708.52,2786.98,2684.59,2756.67,849709.0,173196.0,51.0
2937,2024-01-17,ICICI,2439.48,2465.81,2351.11,2438.39,891937.0,440598.0,38.0
2938,2024-01-18,TCS,2912.44,2964.44,2790.91,2915.73,919448.0,83189.0,58.0
2939,2024-01-19,SBI,1510.1,1512.21,1474.86,1490.43,502915.0,,46.0
2940,2024-01-20,TCS,1921.24,2053.18,1879.76,2030.74,269964.0,364253.0,51.0
2941,2024-01-21,Adani,1840.03,1984.08,1805.0,1808.35,513417.0,21505.0,41.0
2942,2024-01-22,Adani,2688.05,2696.59,2612.37,2685.58,434927.0,201954.0,34.0
2943,2024-01-23,SBI,2841.7,2971.37,2708.1,2963.82,29219.0,174587.0,36.0
2944,2024-01-24,SBI,2528.5,2639.88,2497.66,2555.13,188619.0,214369.0,36.0
2945,2024-01-25,Tata Motors,501.66,644.19,395.69,554.17,648857.0,306460.0,29.0
2946,2024-01-26,SBI,2579.47,2618.34,2466.51,2612.86,29118.0,25552.0,10.0
2947,2024-01-27,Reliance,2298.32,2308.41,2150.45,2205.9,673970.0,6511.0,5.0
2948,2024-01-28,TCS,2574.71,2638.27,2514.39,2572.71,819862.0,,59.0
2949,2024-01-29,Wipro,1270.83,1296.73,1157.82,1274.9,24041.0,337881.0,6.0
2950,2024-01-30,Reliance,2406.61,2499.52,2305.19,2474.43,984104.0,259700.0,25.0
2951,2024-01-31,TCS,542.72,664.39,438.33,594.5,835950.0,217327.0,21.0
2952,2024-02-01,Wipro,2077.15,2215.04,1994.2,2101.3,571612.0,319196.0,14.0
2953,2024-02-02,HCL,1957.24,2036.12,1825.02,1892.32,12059.0,179810.0,44.0
2954,2024-02-03,Infosys,1463.77,1582.44,1330.14,1398.52,775495.0,151989.0,11.0
2955,2024-02-04,HDFC,179.87,250.88,53.42,68.23,583817.0,473402.0,41.0
2956,2024-02-05,Wipro,2734.15,2734.91,2664.99,2682.98,739189.0,100279.0,13.0
2957,2024-02-06,Wipro,2785.43,2907.98,2755.48,2784.76,742890.0,365215.0,54.0
2958,2024-02-07,Reliance,2105.37,2181.25,1992.96,2003.76,824249.0,234268.0,60.0
2959,2024-02-08,Infosys,465.21,465.53,334.5,367.4,474910.0,217798.0,42.0
2960,2024-02-09,HDFC,262.49,311.76,212.24,268.6,701265.0,70219.0,56.0
2961,2024-02-10,Adani,2899.35,3041.87,2826.31,2834.89,774472.0,253442.0,46.0
2962,2024-02-11,Adani,560.33,706.3,466.25,598.23,986024.0,125808.0,
2963,2024-02-12,Infosys,438.94,478.41,342.59,385.21,861588.0,387845.0,
2964,2024-02-13,Adani,770.73,849.2,762.48,830.12,52839.0,40836.0,57.0
2965,2024-02-14,Wipro,2165.27,2301.79,2124.59,2129.95,789703.0,258940.0,56.0
2966,2024-02-15,HCL,1488.77,1620.82,1433.22,1462.61,626905.0,354890.0,57.0
2967,2024-02-16,ICICI,1776.4,1781.04,1649.38,1663.77,61344.0,204956.0,44.0
2968,2024-02-17,ICICI,1591.26,1608.18,1537.29,1597.37,180204.0,342992.0,39.0
2969,2024-02-18,HDFC,972.69,1105.33,860.79,967.62,56889.0,496459.0,20.0
2970,2024-02-19,Tata Motors,231.28,333.08,89.07,287.31,444179.0,470484.0,59.0
2971,2024-02-20,Wipro,1008.51,1150.46,896.6,1010.68,277329.0,422349.0,56.0
2972,2024-02-21,Infosys,286.08,331.05,206.74,320.51,960748.0,398992.0,41.0
2973,2024-02-22,Reliance,150.34,241.8,136.07,166.81,575329.0,77891.0,52.0
2974,2024-02-23,Wipro,1396.53,1526.96,1393.9,1398.86,326230.0,31900.0,26.0
2975,2024-02-24,Adani,1680.69,1688.7,1579.2,1662.45,158470.0,115147.0,38.0
2976,2024-02-25,SBI,1632.77,1780.52,1595.77,1634.51,362838.0,149247.0,33.0
2977,2024-02-26,Reliance,2931.72,3054.06,2785.93,2934.58,859999.0,23212.0,23.0
2978,2024-02-27,ICICI,391.57,394.85,346.91,348.98,225766.0,249313.0,32.0
2979,2024-02-28,Infosys,1159.77,1198.16,1106.33,1185.5,977522.0,59236.0,41.0
2980,2024-02-29,HDFC,2792.03,2930.33,2669.95,2770.28,656653.0,158268.0,37.0
2981,2024-03-01,SBI,1385.88,1406.06,1315.32,1347.24,320881.0,425860.0,36.0
2982,2024-03-02,Infosys,2972.37,3021.16,2858.3,3001.86,967091.0,299127.0,60.0
2983,2024-03-03,Infosys,820.49,828.89,818.9,820.78,731250.0,85686.0,40.0
2984,2024-03-04,Infosys,2998.19,3034.93,2886.84,2906.87,810437.0,81408.0,29.0
2985,2024-03-05,Infosys,1467.29,1507.59,1333.33,1364.21,31545.0,87112.0,19.0
2986,2024-03-06,Infosys,627.56,722.42,561.25,665.29,736333.0,159148.0,46.0
2987,2024-03-07,SBI,1252.73,1291.15,1225.48,1259.83,420969.0,387382.0,35.0
2988,2024-03-08,Tata Motors,2761.9,2852.9,2666.75,2791.44,485210.0,165295.0,32.0
2989,2024-03-09,TCS,2139.85,2193.65,2029.03,2049.21,181160.0,35555.0,17.0
2990,2024-03-10,Infosys,2575.75,2584.41,2513.59,2579.1,708067.0,,7.0
2991,2024-03-11,TCS,2626.28,2762.89,2579.89,2715.69,868925.0,471738.0,49.0
2992,2024-03-12,ICICI,696.82,806.81,614.51,658.59,444004.0,90336.0,10.0
2993,2024-03-13,Tata Motors,1342.01,1397.09,1340.61,1352.79,238515.0,151665.0,13.0
2994,2024-03-14,SBI,1389.03,1528.9,1316.39,1344.98,785216.0,376635.0,8.0
2995,2024-03-15,HCL,2810.81,2900.27,2787.86,2836.47,63985.0,222955.0,6.0
2996,2024-03-16,SBI,2620.07,2698.94,2554.46,2554.86,977435.0,295519.0,39.0
2997,2024-03-17,TCS,356.23,418.72,305.35,342.82,435457.0,419955.0,32.0
2998,2024-03-18,SBI,2928.14,3022.58,2827.07,2887.15,357157.0,380271.0,55.0
2999,2024-03-19,ICICI,2360.17,2382.4,2214.25,2299.91,628723.0,157615.0,39.0
3000,2024-03-20,HCL,2213.96,2264.43,2162.71,2211.46,397193.0,395200.0,18.0
3001,2024-03-21,Reliance,342.13,388.98,339.19,339.25,839688.0,54183.0,56.0
3002,2024-03-22,Infosys,231.52,249.34,153.32,157.37,175078.0,40037.0,59.0
3003,2024-03-23,HDFC,2157.41,2238.94,2029.98,2099.29,672381.0,204747.0,7.0
3004,2024-03-24,Reliance,2832.36,2929.09,2797.45,2853.87,26393.0,230277.0,29.0
3005,2024-03-25,Infosys,2992.2,3048.4,2911.05,2951.59,676880.0,362868.0,20.0
3006,2024-03-26,Adani,651.87,671.72,591.32,611.0,908116.0,122313.0,57.0
3007,2024-03-27,Reliance,752.52,895.78,719.98,847.7,722149.0,65624.0,29.0
3008,2024-03-28,Wipro,2553.67,2610.81,2496.41,2603.2,166644.0,281366.0,19.0
3009,2024-03-29,ICICI,593.43,614.47,531.56,609.9,570967.0,65312.0,34.0
3010,2024-03-30,SBI,2737.97,2845.1,2708.43,2814.39,75753.0,361983.0,53.0
3011,2024-03-31,TCS,1417.9,1531.04,1291.59,1383.86,498622.0,198250.0,49.0
3012,2024-04-01,Infosys,1270.56,1282.33,1239.2,1251.03,848720.0,197495.0,42.0
3013,2024-04-02,SBI,2644.22,2666.52,2616.35,2646.2,54925.0,242419.0,24.0
3014,2024-04-03,TCS,2549.82,2570.2,2472.71,2476.9,156263.0,189212.0,33.0
3015,2024-04-04,Wipro,125.52,248.58,120.33,149.12,260401.0,142515.0,9.0
3016,2024-04-05,Wipro,709.87,731.78,702.39,720.26,515233.0,350262.0,38.0
3017,2024-04-06,Adani,326.54,443.06,289.92,423.39,454233.0,65870.0,14.0
3018,2024-04-07,Reliance,355.43,386.49,260.75,264.77,476046.0,226305.0,18.0
3019,2024-04-08,Infosys,1628.34,1668.1,1557.48,1618.18,254603.0,384040.0,30.0
3020,2024-04-09,TCS,904.52,911.89,791.84,898.27,659260.0,,55.0
3021,2024-04-10,SBI,2150.08,2217.6,2000.58,2121.49,967642.0,,26.0
3022,2024-04-11,Adani,671.43,689.84,633.52,637.7,848271.0,424473.0,47.0
3023,2024-04-12,HCL,325.37,422.51,312.06,346.62,292962.0,43050.0,54.0
3024,2024-04-13,Adani,2565.93,2650.45,2525.3,2543.69,764195.0,307870.0,6.0
3025,2024-04-14,SBI,2492.31,2634.56,2474.04,2566.8,994956.0,386195.0,52.0
3026,2024-04-15,ICICI,788.97,813.82,729.04,745.41,794460.0,32261.0,54.0
3027,2024-04-16,Infosys,1192.51,1207.78,1132.49,1149.77,871462.0,295556.0,44.0
3028,2024-04-17,Adani,2083.89,2112.16,1990.95,2004.93,397043.0,32778.0,12.0
3029,2024-04-18,Reliance,551.5,692.85,545.07,607.57,620889.0,213123.0,37.0
3030,2024-04-19,SBI,454.23,538.02,386.2,446.42,210284.0,390163.0,37.0
3031,2024-04-20,Adani,1669.44,1816.38,1578.2,1591.78,215357.0,496742.0,54.0
3032,2024-04-21,Adani,1601.36,1634.91,1535.86,1609.79,636507.0,395565.0,30.0
3033,2024-04-22,HCL,2536.03,2612.26,2497.45,2595.89,,275741.0,40.0
3034,2024-04-23,Tata Motors,168.11,202.87,116.8,144.48,,67979.0,
3035,2024-04-24,Adani,1494.59,1546.93,1411.87,1440.87,514172.0,424108.0,17.0
3036,2024-04-25,Wipro,669.23,735.13,547.28,567.89,188009.0,437977.0,26.0
3037,2024-04-26,ICICI,2067.51,2126.03,1941.23,1954.98,150860.0,336417.0,47.0
3038,2024-04-27,Adani,1225.56,1305.8,1160.68,1266.84,292258.0,15156.0,12.0
3039,2024-04-28,ICICI,157.56,184.59,134.1,167.92,297072.0,207441.0,19.0
3040,2024-04-29,Adani,159.39,191.05,96.39,120.57,840530.0,216616.0,19.0
3041,2024-04-30,TCS,2316.41,2331.35,2221.08,2283.06,707721.0,,48.0
3042,2024-05-01,Adani,472.93,581.65,347.25,552.7,,347920.0,7.0
3043,2024-05-02,SBI,2136.43,2210.0,2004.76,2173.97,645592.0,86907.0,43.0
3044,2024-05-03,ICICI,2061.78,2167.16,1928.91,1948.91,125930.0,265762.0,9.0
3045,2024-05-04,Adani,699.72,836.25,552.6,585.66,763164.0,351179.0,10.0
3046,2024-05-05,Adani,1860.75,1918.5,1755.01,1844.48,385814.0,235058.0,41.0
3047,2024-05-06,Adani,317.09,351.86,267.51,338.95,962857.0,249458.0,41.0
3048,2024-05-07,Adani,2726.05,2766.84,2702.9,2750.49,6698.0,18296.0,26.0
3049,2024-05-08,TCS,2645.67,2707.3,2631.96,2644.26,947036.0,484161.0,27.0
3050,2024-05-09,Adani,408.99,473.92,380.67,387.11,157143.0,482930.0,47.0
3051,2024-05-10,HCL,1599.19,1606.22,1458.01,1475.23,603925.0,,37.0
3052,2024-05-11,Reliance,740.16,803.34,622.85,641.95,514113.0,45897.0,29.0
3053,2024-05-12,HDFC,2013.38,2112.84,1960.91,2026.8,143494.0,126747.0,22.0
3054,2024-05-13,HCL,1966.97,2110.55,1954.24,1969.84,18462.0,157702.0,40.0
3055,2024-05-14,Reliance,283.93,378.72,142.08,282.54,991925.0,20415.0,31.0
3056,2024-05-15,Tata Motors,631.98,703.23,620.07,689.02,876046.0,167196.0,55.0
3057,2024-05-16,TCS,2528.08,2607.73,2483.0,2604.49,24430.0,38568.0,51.0
3058,2024-05-17,SBI,434.18,500.03,413.43,478.49,79071.0,425718.0,19.0
3059,2024-05-18,Reliance,2207.92,2283.08,2179.63,2250.18,479058.0,458261.0,35.0
3060,2024-05-19,SBI,755.3,822.86,722.15,806.83,153600.0,295259.0,26.0
3061,2024-05-20,ICICI,113.33,139.21,50.0,70.39,619481.0,58722.0,37.0
3062,2024-05-21,ICICI,711.1,852.09,644.9,724.51,507188.0,227781.0,21.0
3063,2024-05-22,Adani,2021.07,2036.7,1989.68,1995.17,586220.0,293919.0,46.0
3064,2024-05-23,SBI,486.28,600.03,403.93,576.11,226818.0,85644.0,26.0
3065,2024-05-24,HDFC,1127.87,1195.3,987.11,1059.58,833686.0,356216.0,27.0
3066,2024-05-25,Infosys,2341.72,2474.16,2192.01,2271.28,649849.0,278686.0,51.0
3067,2024-05-26,ICICI,2133.53,2253.83,2065.49,2229.58,262364.0,441009.0,41.0
3068,2024-05-27,Infosys,858.68,998.84,786.35,917.65,741757.0,,50.0
3069,2024-05-28,HCL,649.0,681.77,549.05,587.69,93702.0,226384.0,12.0
3070,2024-05-29,HCL,327.91,381.84,256.79,310.71,666791.0,124928.0,43.0
3071,2024-05-30,Wipro,2494.74,2596.4,2492.03,2566.15,664262.0,13022.0,35.0
3072,2024-05-31,Adani,796.31,940.38,785.6,799.65,547919.0,277447.0,54.0
3073,2024-06-01,Tata Motors,508.55,545.83,414.69,523.03,740990.0,283099.0,21.0
3074,2024-06-02,HDFC,1037.68,1166.5,1022.29,1143.91,342386.0,219085.0,24.0
3075,2024-06-03,Wipro,137.54,159.71,69.26,136.46,330895.0,235006.0,6.0
3076,2024-06-04,Reliance,2107.74,2250.82,2024.84,2185.11,965949.0,307838.0,25.0
3077,2024-06-05,Tata Motors,1359.16,1407.6,1334.82,1380.9,676608.0,,45.0
3078,2024-06-06,HCL,2904.7,3031.94,2820.21,2878.87,204812.0,492416.0,21.0
3079,2024-06-07,SBI,1629.65,1675.47,1514.59,1624.86,709479.0,128809.0,43.0
3080,2024-06-08,Adani,771.04,867.34,709.85,816.27,370140.0,440523.0,53.0
3081,2024-06-09,SBI,1289.95,1384.75,1262.67,1371.93,229753.0,240329.0,6.0
3082,2024-06-10,Tata Motors,825.56,949.08,722.65,816.74,920488.0,245975.0,52.0
3083,2024-06-11,Adani,2311.16,2406.63,2301.01,2397.42,895428.0,264544.0,30.0
3084,2024-06-12,ICICI,1338.6,1383.17,1320.46,1354.78,998360.0,360143.0,59.0
3085,2024-06-13,SBI,181.75,258.9,87.3,220.48,388173.0,310553.0,58.0
3086,2024-06-14,TCS,367.83,443.22,312.54,343.18,889752.0,258711.0,21.0
3087,2024-06-15,TCS,1567.17,1690.14,1551.84,1651.23,6638.0,21238.0,44.0
3088,2024-06-16,TCS,2020.57,2023.35,1958.02,1982.25,213098.0,297681.0,53.0
3089,2024-06-17,SBI,1366.34,1370.77,1338.26,1341.84,92007.0,134410.0,35.0
3090,2024-06-18,Wipro,995.19,1022.23,909.5,995.32,165708.0,430433.0,13.0
3091,2024-06-19,SBI,2617.48,2703.2,2593.79,2685.57,877923.0,78808.0,38.0
3092,2024-06-20,Reliance,2695.1,2786.81,2563.8,2579.12,642131.0,384424.0,21.0
3093,2024-06-21,Infosys,1413.15,1515.69,1376.29,1389.5,622159.0,227108.0,43.0
3094,2024-06-22,Reliance,331.71,464.44,304.04,352.11,454213.0,67402.0,37.0
3095,2024-06-23,Infosys,391.2,503.28,332.03,467.19,599139.0,201151.0,22.0
3096,2024-06-24,ICICI,1653.36,1664.34,1511.46,1602.62,410327.0,212202.0,56.0
3097,2024-06-25,Wipro,1555.84,1681.03,1469.07,1588.2,317767.0,453698.0,45.0
3098,2024-06-26,HDFC,2312.71,2397.8,2237.98,2254.62,17260.0,480026.0,16.0
