Date,Country,Region,Cases,Recovered,Deaths,Active,NewCases,NewDeaths,Lockdown,Vaccine
2020-06-26,USA,North America,46142.0,32845.0,231.0,13066,3644.0,74.0,75.7,17.5
2022-05-22,South Africa,Africa,326999.0,235048.0,7088.0,84863,45.0,64.0,30.3,92.3
2020-04-23,Japan,Asia,199373.0,141713.0,9345.0,48315,2570.0,51.0,82.1,45.7
2022-01-19,South Africa,Africa,133128.0,83904.0,1891.0,47333,3359.0,63.0,18.9,96.0
2021-05-16,Germany,Europe,307277.0,251485.0,7500.0,48292,3699.0,79.0,49.2,68.4
2022-05-05,USA,North America,223849.0,138348.0,2534.0,82967,576.0,47.0,85.5,62.8
2023-03-27,UK,Europe,481900.0,248260.0,12714.0,220926,3822.0,71.0,75.9,12.6
2022-08-31,Japan,Asia,262793.0,241606.0,4833.0,16354,516.0,56.0,44.1,88.2
2020-12-21,South Africa,Africa,210908.0,184705.0,82.0,26121,4608.0,97.0,60.3,92.2
2020-10-01,Australia,Oceania,275065.0,162173.0,5553.0,107339,2871.0,8.0,17.1,53.5
2021-07-20,Japan,Asia,481429.0,324874.0,14222.0,142333,1689.0,69.0,49.4,97.0
2022-01-01,USA,North America,,57521.0,1476.0,23148,3011.0,78.0,75.2,30.2
2020-11-16,Brazil,South America,4203.0,3626.0,5.0,572,8.0,61.0,88.8,82.3
2021-08-07,Brazil,South America,299484.0,162882.0,5719.0,130883,735.0,69.0,79.1,62.6
2020-04-12,Italy,Europe,322996.0,182337.0,13250.0,127409,211.0,72.0,91.1,56.7
2021-01-20,USA,North America,57725.0,29748.0,885.0,27092,3645.0,61.0,52.0,9.5
2022-06-03,Australia,Oceania,337199.0,306888.0,13305.0,17006,3010.0,42.0,37.3,85.0
2020-05-06,Germany,Europe,6028.0,5550.0,275.0,203,2521.0,22.0,69.4,35.8
2020-04-26,USA,North America,,70960.0,2019.0,57577,2217.0,47.0,14.7,57.8
2020-01-26,Canada,North America,276556.0,258398.0,4576.0,13582,4368.0,18.0,94.3,4.3
2021-03-23,Italy,Europe,311944.0,222489.0,14205.0,75250,3245.0,41.0,38.9,34.0
2021-01-22,Germany,Europe,252464.0,231604.0,7970.0,12890,98.0,93.0,45.6,71.3
2022-11-11,USA,North America,166965.0,140243.0,4590.0,22132,2422.0,55.0,92.8,100.0
2023-02-21,India,Asia,33784.0,29362.0,91.0,4331,629.0,92.0,55.0,42.3
2021-08-10,Australia,Oceania,229309.0,201832.0,7303.0,20174,3560.0,15.0,74.4,0.4
2022-09-16,South Africa,Africa,122564.0,87174.0,4636.0,30754,3042.0,65.0,61.2,68.4
2023-01-29,South Africa,Africa,315658.0,239212.0,11526.0,64920,4048.0,98.0,78.7,49.2
2022-10-24,Australia,Oceania,414697.0,392569.0,15581.0,6547,353.0,100.0,14.7,4.3
2021-08-02,Japan,Asia,360555.0,345747.0,14808.0,0,3145.0,52.0,,81.8
2020-12-10,Canada,North America,205043.0,197686.0,7357.0,0,5000.0,81.0,62.2,41.5
2021-08-05,Japan,Asia,485439.0,426515.0,10018.0,48906,934.0,58.0,80.6,36.5
2021-03-06,Australia,Oceania,85214.0,56558.0,3201.0,25455,3738.0,85.0,26.5,46.5
2022-01-22,Brazil,South America,91096.0,81313.0,3732.0,6051,1207.0,65.0,31.4,46.2
2020-11-08,UK,Europe,258460.0,233212.0,11477.0,13771,1334.0,69.0,98.8,62.1
2020-12-19,Brazil,South America,491786.0,325116.0,3726.0,162944,585.0,22.0,74.7,5.2
2022-06-22,Canada,North America,230306.0,207373.0,8867.0,14066,4084.0,84.0,55.3,18.5
2023-04-06,Japan,Asia,407643.0,307656.0,9157.0,90830,2649.0,80.0,29.2,80.5
2020-07-27,Japan,Asia,202128.0,115290.0,7735.0,79103,3192.0,12.0,50.7,91.0
2022-01-30,South Africa,Africa,201658.0,160297.0,4354.0,37007,3446.0,55.0,96.3,75.9
2022-01-12,Japan,Asia,51023.0,28381.0,2221.0,20421,807.0,33.0,91.8,60.9
2020-10-21,Italy,Europe,,262645.0,10862.0,193276,2629.0,21.0,32.7,29.1
2023-04-04,Brazil,South America,349968.0,270586.0,4497.0,74885,2894.0,9.0,85.6,15.6
2022-10-25,South Africa,Africa,486864.0,298436.0,19515.0,168913,2521.0,,91.8,6.0
2020-11-21,Germany,Europe,162773.0,118350.0,872.0,43551,1013.0,96.0,96.3,22.9
2023-01-23,Canada,North America,78497.0,60161.0,2012.0,16324,1540.0,36.0,50.4,55.4
2023-03-10,UK,Europe,139978.0,94255.0,6525.0,39198,4034.0,21.0,13.5,67.8
2023-04-17,India,Asia,55139.0,36891.0,1181.0,17067,79.0,93.0,98.4,83.2
2020-03-25,USA,North America,152445.0,108130.0,7188.0,37127,901.0,23.0,84.9,1.1
2022-07-05,Italy,Europe,305971.0,193713.0,4163.0,108095,1501.0,81.0,57.3,55.6
2023-03-23,Canada,North America,58622.0,54044.0,1267.0,3311,2173.0,78.0,63.5,80.4
2021-10-09,UK,Europe,268429.0,182250.0,5303.0,80876,2029.0,34.0,,16.6
2020-11-02,Australia,Oceania,486158.0,467022.0,18815.0,321,955.0,90.0,46.1,33.5
2020-12-23,South Africa,Africa,490246.0,469460.0,20786.0,0,3045.0,36.0,54.1,55.6
2022-03-20,Australia,Oceania,19787.0,14305.0,537.0,4945,305.0,46.0,44.8,12.2
2021-05-12,Canada,North America,92068.0,77246.0,4168.0,10654,594.0,,25.8,37.2
2021-08-11,Italy,Europe,436429.0,379858.0,1654.0,54917,3725.0,92.0,93.6,31.5
2022-06-15,Italy,Europe,,22650.0,1159.0,898,1876.0,18.0,77.2,10.9
2022-03-09,Australia,Oceania,251608.0,160043.0,9560.0,82005,4042.0,59.0,61.5,67.5
2020-07-05,UK,Europe,32229.0,22103.0,927.0,9199,2916.0,55.0,63.5,11.9
2021-06-24,UK,Europe,66361.0,46346.0,326.0,19689,1895.0,29.0,43.5,54.7
2020-03-19,Germany,Europe,231651.0,143788.0,4032.0,83831,,,25.9,47.0
2022-08-13,Australia,Oceania,116305.0,58288.0,,54000,2892.0,37.0,79.4,69.7
2022-01-29,South Africa,Africa,77578.0,64471.0,3358.0,9749,669.0,5.0,74.9,93.1
2020-05-23,Germany,Europe,125181.0,112504.0,986.0,11691,947.0,66.0,86.7,32.5
2022-06-02,Canada,North America,390447.0,326634.0,12017.0,51796,631.0,85.0,63.3,85.2
2022-07-09,Canada,North America,403312.0,293074.0,2540.0,107698,1246.0,50.0,87.7,23.9
2020-02-09,Canada,North America,355974.0,214152.0,17416.0,124406,1464.0,6.0,83.6,63.2
2022-08-19,Brazil,South America,108768.0,88121.0,4350.0,16297,1641.0,61.0,24.8,31.5
2022-01-27,Germany,Europe,366833.0,313021.0,11554.0,42258,509.0,20.0,29.8,55.5
2022-09-28,Germany,Europe,426356.0,222707.0,3237.0,200412,792.0,42.0,51.7,69.8
2023-03-11,Japan,Asia,364940.0,268432.0,12156.0,84352,56.0,33.0,74.0,52.3
2022-06-08,UK,Europe,148322.0,96653.0,568.0,51101,3191.0,27.0,87.6,34.3
2020-02-18,Canada,North America,499985.0,386382.0,23923.0,89680,4222.0,0.0,93.0,90.1
2020-07-16,USA,North America,10690.0,9959.0,265.0,466,3382.0,71.0,26.0,33.6
2022-01-19,Australia,Oceania,56839.0,34778.0,918.0,21143,1886.0,,100.0,68.0
2020-11-18,Canada,North America,250472.0,229011.0,9235.0,12226,2018.0,0.0,19.8,43.8
2021-11-10,UK,Europe,152389.0,76566.0,6331.0,69492,2815.0,12.0,78.5,98.8
2022-03-23,Japan,Asia,265585.0,256316.0,,5703,3242.0,82.0,55.6,34.1
2021-03-13,Canada,North America,26073.0,24989.0,468.0,616,1158.0,7.0,30.4,31.8
2021-08-28,South Africa,Africa,295603.0,258459.0,269.0,36875,4819.0,16.0,79.4,57.7
2020-07-28,South Africa,Africa,299595.0,269459.0,6310.0,23826,4229.0,55.0,60.9,38.4
2023-02-23,South Africa,Africa,224718.0,148497.0,10789.0,65432,2610.0,74.0,10.8,96.6
2022-12-07,Brazil,South America,218649.0,127060.0,10594.0,80995,1825.0,93.0,67.9,84.0
2022-07-03,Australia,Oceania,257368.0,129162.0,8611.0,119595,390.0,0.0,65.4,9.6
2020-09-29,UK,Europe,24653.0,22868.0,1094.0,691,3716.0,54.0,91.7,34.7
2020-05-11,Japan,Asia,406297.0,224779.0,15964.0,165554,4350.0,27.0,38.8,
2022-02-25,Australia,Oceania,296022.0,280316.0,5004.0,10702,1406.0,64.0,74.0,58.4
2021-05-28,Japan,Asia,219798.0,129567.0,6963.0,83268,28.0,21.0,,89.1
2020-10-18,USA,North America,245025.0,229572.0,8639.0,6814,2572.0,62.0,18.8,39.1
2021-03-01,Australia,Oceania,66754.0,48504.0,744.0,17506,1916.0,36.0,78.1,86.7
2021-07-16,India,Asia,291016.0,277419.0,4298.0,9299,2736.0,62.0,45.4,85.5
2022-02-18,Australia,Oceania,433547.0,311465.0,7553.0,114529,342.0,78.0,99.4,24.2
2020-11-24,Germany,Europe,9936.0,5348.0,455.0,4133,1303.0,30.0,63.7,45.6
2020-12-08,Canada,North America,51819.0,48937.0,2551.0,331,3853.0,69.0,75.5,36.3
2020-01-28,Japan,Asia,50635.0,40873.0,515.0,9247,3508.0,54.0,75.1,23.2
2022-05-28,Australia,Oceania,59145.0,39931.0,2026.0,17188,916.0,29.0,87.9,27.1
2021-09-22,Canada,North America,303560.0,227438.0,5599.0,70523,1000.0,88.0,33.2,71.8
2020-08-05,India,Asia,41387.0,22167.0,1843.0,17377,342.0,0.0,25.6,20.3
2021-10-05,UK,Europe,405841.0,316767.0,11946.0,77128,4809.0,0.0,36.0,45.3
2023-01-09,Australia,Oceania,66122.0,45926.0,1882.0,18314,4741.0,18.0,68.3,29.1
2021-12-02,Germany,Europe,431751.0,252646.0,6950.0,172155,3612.0,6.0,51.3,55.1
2022-01-27,South Africa,Africa,,380484.0,10086.0,46408,1607.0,94.0,88.4,0.8
2021-04-12,Canada,North America,494634.0,363464.0,17772.0,113398,2830.0,80.0,95.2,65.8
2021-08-03,Brazil,South America,77466.0,44136.0,1995.0,31335,3084.0,15.0,98.4,19.9
2020-05-28,Canada,North America,379087.0,248271.0,10999.0,119817,2463.0,10.0,45.6,52.2
2021-01-25,Brazil,South America,291363.0,269043.0,4256.0,18064,4012.0,49.0,52.0,77.7
2021-03-01,South Africa,Africa,361603.0,320464.0,12024.0,29115,2498.0,18.0,52.1,42.5
2021-06-18,UK,Europe,139464.0,72769.0,6043.0,60652,727.0,80.0,67.7,54.4
2021-10-24,Australia,Oceania,402451.0,222906.0,112.0,179433,4541.0,52.0,21.3,28.5
2023-02-02,India,Asia,24648.0,17048.0,468.0,7132,2257.0,92.0,90.8,18.3
2020-07-20,India,Asia,20563.0,13463.0,,7094,2279.0,26.0,90.5,9.0
2020-05-07,Japan,Asia,190115.0,125209.0,7058.0,57848,4706.0,83.0,15.1,20.9
2021-10-31,India,Asia,487665.0,345594.0,4039.0,138032,4763.0,98.0,92.8,68.0
2021-05-21,Australia,Oceania,402691.0,350098.0,7772.0,44821,4191.0,92.0,48.2,58.8
2022-09-01,Italy,Europe,132164.0,127685.0,4479.0,0,4543.0,,69.8,96.3
2021-10-21,South Africa,Africa,493990.0,339419.0,16140.0,138431,4542.0,96.0,86.9,18.0
2022-07-18,Germany,Europe,491426.0,263205.0,18604.0,209617,2996.0,81.0,70.8,38.7
2021-08-05,Australia,Oceania,485166.0,366214.0,,102100,3890.0,75.0,66.0,0.1
2020-03-14,India,Asia,185177.0,120360.0,163.0,64654,1763.0,71.0,59.0,89.8
2021-09-21,India,Asia,140776.0,137173.0,2803.0,800,479.0,90.0,60.1,56.4
2022-09-26,Germany,Europe,309191.0,216783.0,15439.0,76969,4222.0,21.0,57.9,78.1
2021-04-01,Japan,Asia,91004.0,82877.0,2759.0,5368,1695.0,9.0,38.2,2.4
2022-08-15,Canada,North America,386572.0,225529.0,923.0,160120,211.0,41.0,84.5,47.5
2022-02-27,Canada,North America,419082.0,400779.0,10418.0,7885,827.0,42.0,60.1,15.5
2020-05-11,Italy,Europe,155075.0,146335.0,2940.0,5800,2570.0,11.0,11.3,99.6
2020-03-09,Japan,Asia,147181.0,127080.0,482.0,19619,3318.0,83.0,17.3,49.4
2023-01-28,Japan,Asia,3611.0,2374.0,108.0,1129,4321.0,87.0,79.3,39.3
2020-02-29,Japan,Asia,219646.0,141844.0,1662.0,76140,2017.0,74.0,,18.1
2021-05-28,Germany,Europe,349268.0,235154.0,8435.0,105679,0.0,32.0,22.8,4.6
2020-06-17,Italy,Europe,322085.0,184414.0,2331.0,135340,3929.0,20.0,54.9,43.8
2021-03-05,Australia,Oceania,55263.0,47410.0,889.0,6964,2357.0,74.0,22.2,3.2
2022-10-25,South Africa,Africa,91001.0,82647.0,3921.0,4433,4071.0,69.0,62.7,49.9
2023-01-21,Germany,Europe,442726.0,257077.0,19252.0,166397,4917.0,66.0,89.8,39.8
2023-03-21,Italy,Europe,66611.0,52938.0,3017.0,10656,4550.0,33.0,89.9,98.3
2022-06-10,Germany,Europe,134164.0,96453.0,6647.0,31064,382.0,10.0,17.5,68.2
2023-02-15,UK,Europe,436206.0,390742.0,6033.0,39431,4006.0,76.0,33.6,6.6
2022-12-08,Canada,North America,104949.0,87850.0,3092.0,14007,4277.0,8.0,70.7,83.0
2023-04-10,USA,North America,158780.0,128211.0,6826.0,23743,4496.0,0.0,29.2,69.4
2023-04-12,Italy,Europe,157168.0,88368.0,1227.0,67573,4108.0,52.0,75.7,86.4
2021-11-17,USA,North America,83613.0,71170.0,1988.0,10455,2114.0,44.0,31.4,49.7
2022-05-11,Japan,Asia,402265.0,221683.0,12455.0,168127,2390.0,54.0,43.6,89.7
2020-11-25,Brazil,South America,35266.0,32786.0,609.0,1871,472.0,52.0,35.4,77.1
2021-05-07,Japan,Asia,168140.0,110046.0,5065.0,53029,1192.0,29.0,45.6,69.9
2021-12-22,Canada,North America,495282.0,289680.0,15597.0,190005,3893.0,66.0,12.2,11.4
2020-11-25,India,Asia,401516.0,247728.0,11638.0,142150,2248.0,59.0,71.0,44.4
2022-03-11,USA,North America,91759.0,66941.0,3431.0,21387,3436.0,57.0,98.1,70.5
2020-08-24,USA,North America,304054.0,231600.0,5820.0,66634,2853.0,80.0,75.3,96.3
2022-01-10,UK,Europe,62810.0,49201.0,1495.0,12114,1853.0,23.0,35.1,95.7
2022-03-07,Australia,Oceania,281670.0,204285.0,9774.0,67611,3963.0,28.0,36.4,86.4
2021-04-10,India,Asia,257479.0,182201.0,4221.0,71057,3236.0,54.0,90.5,11.1
2022-02-23,Italy,Europe,217814.0,126004.0,5935.0,85875,4388.0,87.0,28.5,82.7
2021-01-19,USA,North America,467641.0,263037.0,18283.0,186321,4662.0,,77.3,53.0
2021-12-08,Canada,North America,374229.0,219658.0,4524.0,150047,1540.0,69.0,84.0,66.7
2021-07-15,Canada,North America,491749.0,302461.0,9346.0,179942,870.0,100.0,73.7,56.5
2022-03-15,Australia,Oceania,226334.0,170938.0,11235.0,44161,1550.0,78.0,54.9,83.4
2021-12-12,South Africa,Africa,193404.0,149462.0,7529.0,36413,2692.0,97.0,90.0,63.4
2021-01-30,Canada,North America,371747.0,252490.0,9620.0,109637,2247.0,91.0,78.2,59.6
2020-06-18,South Africa,Africa,106995.0,67832.0,593.0,38570,4867.0,59.0,27.5,25.9
2020-12-20,India,Asia,14089.0,8622.0,438.0,5029,4774.0,34.0,25.6,84.3
2022-02-24,Italy,Europe,1216.0,1087.0,27.0,102,4802.0,32.0,27.1,3.2
2022-09-16,Japan,Asia,228496.0,192379.0,3049.0,33068,1145.0,60.0,24.8,56.0
2023-01-18,USA,North America,24989.0,21731.0,99.0,3159,1577.0,73.0,29.4,10.1
2020-08-18,Canada,North America,268379.0,210327.0,9150.0,48902,1247.0,50.0,40.8,86.6
2021-04-14,Germany,Europe,410402.0,224474.0,15930.0,169998,1879.0,,78.2,91.8
2021-03-25,Brazil,South America,184675.0,179236.0,2666.0,2773,3904.0,99.0,23.1,18.9
2021-06-10,Australia,Oceania,493792.0,351297.0,24545.0,117950,2787.0,56.0,52.2,31.3
2022-05-28,Germany,Europe,492457.0,354781.0,13151.0,124525,274.0,26.0,40.1,30.0
2022-10-21,Brazil,South America,153457.0,116330.0,3046.0,34081,4695.0,57.0,87.4,33.3
2020-10-05,Canada,North America,66480.0,49338.0,164.0,16978,418.0,40.0,29.9,76.8
2020-04-25,Germany,Europe,349830.0,233119.0,15261.0,101450,649.0,73.0,43.4,93.3
2021-02-10,Canada,North America,2215.0,1541.0,69.0,605,4524.0,97.0,36.7,87.4
2021-04-27,South Africa,Africa,351791.0,285842.0,696.0,65253,82.0,66.0,36.9,75.5
2023-02-04,Japan,Asia,,254078.0,19013.0,140802,1695.0,17.0,24.1,66.5
2021-12-14,India,Asia,362505.0,220137.0,17771.0,124597,3649.0,59.0,68.8,82.7
2022-10-03,Germany,Europe,382419.0,281819.0,9116.0,91484,4569.0,99.0,86.7,63.0
2021-04-23,UK,Europe,73159.0,44730.0,1696.0,26733,949.0,0.0,92.6,46.7
2021-11-25,Brazil,South America,73104.0,60426.0,2507.0,10171,159.0,0.0,87.7,5.7
2020-12-18,Italy,Europe,371797.0,334271.0,8049.0,29477,243.0,20.0,47.3,92.6
2023-04-24,USA,North America,401220.0,309641.0,9719.0,81860,3863.0,97.0,26.2,39.3
2023-03-23,Canada,North America,369654.0,318973.0,10270.0,40411,2143.0,47.0,73.1,89.4
2022-01-10,Japan,Asia,75892.0,65350.0,1873.0,8669,3374.0,46.0,79.6,28.9
2022-07-21,Japan,Asia,422249.0,366592.0,2539.0,53118,282.0,4.0,90.0,86.6
2021-06-06,Brazil,South America,84707.0,71946.0,3138.0,9623,4288.0,99.0,11.8,53.4
2020-08-21,Italy,Europe,40652.0,23879.0,2025.0,14748,3703.0,48.0,39.5,88.6
2021-03-27,Brazil,South America,175902.0,111159.0,5778.0,58965,1636.0,30.0,69.5,96.6
2020-11-26,Germany,Europe,332262.0,268179.0,11581.0,52502,3938.0,49.0,55.3,52.1
2020-01-28,Canada,North America,242530.0,193940.0,1574.0,47016,3618.0,4.0,54.2,37.3
2022-09-29,Canada,North America,304887.0,238147.0,13465.0,53275,326.0,52.0,80.2,45.9
2020-10-24,South Africa,Africa,403403.0,296661.0,12883.0,93859,1678.0,100.0,90.2,73.3
2022-04-12,USA,North America,300378.0,248708.0,8920.0,42750,2761.0,61.0,28.4,67.0
2022-10-22,Brazil,South America,223806.0,131129.0,2872.0,89805,1807.0,15.0,89.4,48.9
2020-03-22,Australia,Oceania,141187.0,102674.0,4315.0,34198,469.0,28.0,58.3,46.5
2020-06-17,India,Asia,205284.0,149737.0,1432.0,54115,4115.0,64.0,19.4,4.9
2021-07-07,India,Asia,78700.0,62982.0,2422.0,13296,599.0,92.0,98.2,3.7
2022-03-22,South Africa,Africa,224277.0,171220.0,1283.0,51774,1587.0,75.0,29.9,28.6
2021-09-19,Brazil,South America,304229.0,167283.0,4426.0,132520,76.0,83.0,89.3,54.3
2022-01-09,India,Asia,486115.0,431876.0,9096.0,45143,2086.0,34.0,14.2,61.5
2021-04-23,Australia,Oceania,37855.0,30836.0,1420.0,5599,3156.0,79.0,,30.1
2020-06-21,Japan,Asia,331806.0,167438.0,10133.0,154235,1809.0,24.0,98.3,0.2
2022-07-08,Germany,Europe,469795.0,250128.0,13920.0,205747,165.0,78.0,38.6,96.9
2020-10-19,Brazil,South America,134151.0,102969.0,2162.0,29020,878.0,23.0,22.1,19.1
2021-01-16,UK,Europe,407273.0,243301.0,3905.0,160067,660.0,85.0,83.7,8.3
2023-04-06,UK,Europe,194011.0,148056.0,8714.0,37241,3649.0,96.0,60.4,59.0
2021-05-21,Brazil,South America,196021.0,106067.0,9074.0,80880,2174.0,13.0,94.9,72.5
2020-04-28,USA,North America,204238.0,193815.0,6556.0,3867,3697.0,17.0,57.3,46.2
2022-06-03,Japan,Asia,46063.0,39006.0,2216.0,4841,411.0,2.0,69.5,66.5
2020-07-01,Japan,Asia,61067.0,36675.0,438.0,23954,2272.0,78.0,44.3,5.5
2020-09-15,South Africa,Africa,42616.0,30520.0,,11149,879.0,94.0,46.5,8.5
2020-05-18,South Africa,Africa,353650.0,188990.0,7972.0,156688,683.0,27.0,82.0,66.8
2020-04-19,South Africa,Africa,340018.0,310652.0,3339.0,26027,3275.0,72.0,30.7,51.7
2020-09-25,South Africa,Africa,131146.0,121521.0,2926.0,6699,2100.0,45.0,76.6,17.4
2022-12-31,UK,Europe,68657.0,65275.0,3248.0,134,2801.0,62.0,12.9,33.0
2021-01-11,India,Asia,489928.0,448354.0,1582.0,39992,4873.0,6.0,96.4,4.4
2022-04-17,South Africa,Africa,16449.0,13584.0,371.0,2494,3732.0,96.0,62.6,36.0
2022-06-04,Japan,Asia,372030.0,196531.0,3548.0,171951,4583.0,29.0,34.1,45.9
2021-08-15,Japan,Asia,167868.0,94869.0,5329.0,67670,3210.0,5.0,12.2,42.3
2023-01-01,UK,Europe,340283.0,223399.0,16580.0,100304,4633.0,61.0,85.3,33.1
2021-05-30,Germany,Europe,490020.0,449947.0,15533.0,24540,480.0,75.0,11.2,93.0
2023-02-28,India,Asia,59371.0,39945.0,795.0,18631,1586.0,75.0,47.1,75.6
2020-12-08,USA,North America,344575.0,205227.0,17008.0,122340,1532.0,78.0,25.2,17.6
2021-10-30,Australia,Oceania,134639.0,81981.0,2825.0,49833,1327.0,81.0,21.3,15.5
2020-09-14,Canada,North America,380254.0,192390.0,3014.0,184850,879.0,40.0,75.4,45.7
2021-09-23,South Africa,Africa,60528.0,38632.0,2441.0,19455,232.0,46.0,40.2,32.2
2023-03-24,UK,Europe,194607.0,170252.0,1580.0,22775,1573.0,19.0,26.8,32.2
2021-12-28,Canada,North America,482837.0,300470.0,17689.0,164678,4357.0,57.0,21.8,43.7
2022-09-19,Italy,Europe,368791.0,227958.0,12027.0,128806,3554.0,10.0,79.7,26.0
2020-07-02,India,Asia,32248.0,27341.0,1551.0,3356,2466.0,93.0,99.5,71.4
2021-10-28,UK,Europe,118160.0,112595.0,5565.0,0,3234.0,2.0,71.4,48.1
2020-05-06,Canada,North America,73887.0,42659.0,2221.0,29007,1465.0,93.0,12.5,89.3
2022-07-09,Italy,Europe,436782.0,225646.0,5046.0,206090,557.0,96.0,95.8,16.9
2022-09-27,South Africa,Africa,492180.0,380159.0,10069.0,101952,616.0,61.0,44.9,13.0
2020-01-24,Italy,Europe,206944.0,129706.0,5141.0,72097,3033.0,62.0,42.2,4.1
2021-09-04,Australia,Oceania,472599.0,460551.0,7908.0,4140,146.0,28.0,52.6,90.6
2020-09-08,USA,North America,296176.0,221151.0,4581.0,70444,4163.0,27.0,50.0,89.6
2022-04-30,Germany,Europe,467763.0,265399.0,5141.0,197223,498.0,12.0,12.3,93.7
2020-10-08,Italy,Europe,448174.0,369980.0,8962.0,69232,4974.0,63.0,64.2,88.3
2021-04-02,India,Asia,386146.0,197932.0,,183323,1030.0,14.0,47.9,56.0
2022-04-15,UK,Europe,290449.0,190587.0,5553.0,94309,3254.0,79.0,40.9,62.7
2020-05-04,Japan,Asia,,300289.0,13902.0,165293,4006.0,6.0,95.0,42.5
2021-01-01,Australia,Oceania,451758.0,389598.0,21726.0,40434,3334.0,67.0,98.0,63.4
2023-03-01,USA,North America,459222.0,440787.0,18435.0,0,1677.0,34.0,72.9,47.1
2022-10-19,Italy,Europe,299933.0,292300.0,2676.0,4957,2364.0,3.0,86.4,35.2
2021-07-12,Germany,Europe,396827.0,332209.0,12209.0,52409,3465.0,52.0,16.7,49.7
2021-04-10,UK,Europe,185844.0,122334.0,356.0,63154,4900.0,49.0,79.9,78.2
2020-05-30,UK,Europe,31884.0,26822.0,324.0,4738,364.0,79.0,74.9,26.1
2022-07-10,Japan,Asia,276342.0,169307.0,7661.0,99374,2505.0,48.0,74.7,46.1
2020-12-30,Australia,Oceania,176266.0,100288.0,268.0,75710,570.0,37.0,99.9,14.4
2021-05-08,Australia,Oceania,95627.0,89323.0,2748.0,3556,651.0,76.0,45.4,34.7
2021-11-19,Germany,Europe,409167.0,336994.0,15949.0,56224,3965.0,35.0,98.6,11.2
2020-05-18,Japan,Asia,312542.0,190839.0,11479.0,110224,2480.0,,12.8,88.7
2023-02-20,South Africa,Africa,102615.0,87072.0,1229.0,14314,1874.0,34.0,28.7,57.2
2021-09-07,India,Asia,340763.0,188793.0,11576.0,140394,1513.0,54.0,77.8,8.3
2021-01-20,Italy,Europe,131705.0,97340.0,5294.0,29071,1396.0,56.0,70.9,57.1
2023-01-20,South Africa,Africa,115583.0,101082.0,1135.0,13366,2059.0,35.0,,29.6
2020-03-22,South Africa,Africa,119943.0,114665.0,5278.0,0,2666.0,60.0,75.7,42.5
2023-02-01,Brazil,South America,303121.0,176562.0,3068.0,123491,957.0,,83.6,92.6
2023-04-26,Japan,Asia,482239.0,468013.0,847.0,13379,1679.0,8.0,90.2,30.9
2020-04-18,Germany,Europe,266150.0,242029.0,10116.0,14005,419.0,59.0,90.8,52.5
2022-10-01,Canada,North America,164905.0,144155.0,4767.0,15983,2576.0,59.0,30.8,61.3
2021-05-06,Japan,Asia,331095.0,281262.0,7584.0,42249,3811.0,2.0,89.4,50.7
2020-04-26,Australia,Oceania,467507.0,333356.0,14359.0,119792,546.0,18.0,85.2,40.2
2022-05-05,Japan,Asia,75296.0,46819.0,3264.0,25213,3659.0,16.0,83.8,58.8
2021-03-02,India,Asia,209427.0,112525.0,1089.0,95813,4062.0,70.0,87.0,88.1
2022-10-06,India,Asia,495720.0,466536.0,522.0,28662,3.0,37.0,35.5,74.7
2020-05-21,UK,Europe,,72491.0,1.0,52560,3246.0,91.0,54.9,83.5
2021-02-24,Germany,Europe,135995.0,124578.0,6495.0,4922,3943.0,7.0,51.6,49.9
2022-10-06,Brazil,South America,54613.0,33719.0,939.0,19955,1390.0,77.0,26.8,18.5
2020-07-20,Brazil,South America,135766.0,101416.0,4735.0,29615,2538.0,74.0,88.2,49.1
2021-02-11,Australia,Oceania,343698.0,255421.0,6475.0,81802,1907.0,15.0,89.0,73.1
2021-07-08,South Africa,Africa,391567.0,259645.0,16743.0,115179,2806.0,83.0,51.5,39.2
2021-04-19,USA,North America,221729.0,165790.0,4995.0,50944,789.0,33.0,45.0,91.1
2020-04-18,Italy,Europe,50343.0,40096.0,1792.0,8455,667.0,71.0,,2.3
2022-09-30,Japan,Asia,214758.0,113093.0,6622.0,95043,4386.0,43.0,55.8,68.5
2020-12-05,Canada,North America,396282.0,266713.0,18706.0,110863,631.0,14.0,52.1,83.2
2022-10-04,UK,Europe,99314.0,55435.0,2730.0,41149,2452.0,84.0,18.9,97.1
2021-02-26,USA,North America,392072.0,326390.0,12695.0,52987,2251.0,24.0,47.8,81.8
2021-04-30,USA,North America,15384.0,14041.0,440.0,903,4603.0,34.0,81.1,38.8
2020-04-03,India,Asia,150842.0,142145.0,6940.0,1757,1878.0,31.0,37.8,61.1
2020-05-21,India,Asia,339761.0,261085.0,8806.0,69870,4857.0,5.0,67.0,99.8
2022-07-07,South Africa,Africa,231220.0,180738.0,9998.0,40484,2982.0,98.0,34.3,14.6
2020-05-22,USA,North America,467138.0,340624.0,4464.0,122050,2799.0,63.0,50.3,2.3
2021-11-21,Brazil,South America,102716.0,52878.0,3232.0,46606,3951.0,74.0,42.5,78.6
2021-04-03,Canada,North America,121271.0,114580.0,4783.0,1908,2275.0,76.0,76.1,31.6
2022-01-07,Germany,Europe,7696.0,7011.0,270.0,415,4258.0,83.0,52.0,94.6
2020-10-15,Germany,Europe,441051.0,243206.0,10666.0,187179,114.0,54.0,33.9,86.8
